film_id,"title","release_date",release_week,"runtime",budget,revenue,profit,animation,adventure,action,comedy,crime,drama,fantasy,family,history,horror,music,mystery,romance,science fiction,thriller,war,western,"genres",hit,num_bankable_actor
6072,"One Eight Seven","1997-07-29",30,"119.",20000000,5716080,-17141960.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
6073,"The Mexican","2001-03-01",8,"123.",57000000,147845033,16922516.5000,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",0,2
6075,"Carlito's Way","1993-11-10",45,"144.",30000000,36516012,-11741994.0000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
6114,"Dracula","1992-11-13",45,"128.",40000000,215862692,67931346.0000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}]",1,0
6116,"Spice World","1997-12-19",50,"93.0",25000000,100000000,25000000.0000,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",0,1
6171,"Dreamcatcher","2003-03-21",11,"136.",68000000,75715436,-30142282.0000,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",0,0
6278,"Reign of Fire","2002-07-12",27,"101.",60000000,43061982,-38469009.0000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",0,0
6279,"Sister Act 2: Back in the Habit","1993-12-09",49,"107.",38000000,57319029,-9340485.5000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]",0,0
6280,"Junior","1994-11-22",47,"109.",60000000,37000000,-41500000.0000,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",0,1
6282,"Coyote Ugly","2000-07-30",31,"100.",45000000,113916474,11958237.0000,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",0,0
6283,"MouseHunt","1997-12-19",50,"98.0",38000000,122417389,23208694.5000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",0,0
6312,"Brotherhood of the Wolf","2001-01-31",4,"137.",29000000,70752904,6376452.0000,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]",0,0
6341,"Blue Thunder","1983-02-05",5,"109.",22000000,42313354,-843323.0000,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,0
6346,"The Chamber","1996-10-11",40,"113.",50000000,22540359,-38729820.5000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,0
6415,"Three Kings","1999-09-27",39,"114.",75000000,108000000,-21000000.0000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",0,1
6435,"Practical Magic","1998-10-16",41,"104.",75000000,46683377,-51658311.5000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",0,1
6439,"Racing Stripes","2005-01-06",1,"102.",30000000,93772522,16886261.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
6466,"Freddy vs. Jason","2003-08-15",32,"97.0",30000000,114908830,27454415.0000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[{'id': 27, 'name': 'Horror'}]",0,0
6477,"Alvin and the Chipmunks","2007-12-13",49,"92.0",60000000,361366633,120683316.5000,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]",1,0
6479,"I Am Legend","2007-12-14",49,"101.",150000000,585349010,142674505.0000,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1,1
6488,"Arachnophobia","1990-08-09",31,"103.",31000000,53208180,-4395910.0000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",0,0
6499,"Turbo: A Power Rangers Movie","1997-03-27",12,"99.0",10000000,17979739,-1010130.5000,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",0,0
6519,"The Dukes of Hazzard","2005-08-05",31,"104.",50000000,110803676,5401838.0000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",0,0
6520,"First Knight","1995-07-07",27,"134.",55000000,127600435,8800217.5000,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,1
6522,"Life","1999-04-16",15,"108.",80000000,73345029,-43327485.5000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",0,0
6538,"Charlie Wilson's War","2007-12-19",50,"102.",75000000,119000410,-15499795.0000,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0,2
6552,"Idle Hands","1999-04-30",17,"92.0",25000000,4152230,-22923885.0000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",0,0
6557,"27 Dresses","2008-01-10",1,"111.",30000000,160259319,50129659.5000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1,0
6575,"Walk Hard: The Dewey Cox Story","2007-12-21",50,"96.0",35000000,18317151,-25841424.5000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",0,0
6615,"Lars and the Real Girl","2007-10-12",40,"106.",12000000,11293663,-6353168.5000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,0
6620,"Sabrina","1954-09-28",39,"113.",2238813,10000000,2761187.0000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
6637,"National Treasure: Book of Secrets","2007-12-13",49,"124.",130000000,457363168,98681584.0000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1,0
6639,"Love in the Time of Cholera","2007-10-04",39,"139.",45000000,4607608,-42696196.0000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
6644,"El Dorado","1966-12-17",50,"120.",4653000,6000000,-1653000.0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[{'id': 37, 'name': 'Western'}]",0,0
6687,"Transsiberian","2008-01-18",2,"111.",15000000,5926410,-12036795.0000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",0,0
6723,"The Rookie","1990-12-06",48,"120.",10000000,21633874,816937.0000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
6795,"Zathura: A Space Adventure","2005-11-06",45,"101.",65000000,64321501,-32839249.5000,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",0,0
6844,"The Ten Commandments","1956-10-05",40,"220.",13000000,122700000,48350000.0000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",1,0
6877,"Failure to Launch","2006-03-10",10,"97.0",50000000,128406887,14203443.5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,1
6947,"The Village","2004-07-30",30,"108.",60000000,256697520,68348760.0000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",1,0
6950,"Outbreak","1995-03-10",10,"127.",50000000,189859560,44929780.0000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",1,0
6957,"The 40 Year Old Virgin","2005-08-11",32,"116.",26000000,109449237,28724618.5000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0
6961,"The Wedding Date","2005-02-04",5,"88.0",15000000,47175038,8587519.0000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",0,0
6963,"The Weather Man","2005-10-20",42,"101.",20000000,12482775,-13758612.5000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",0,0
6964,"Something's Gotta Give","2003-12-12",49,"128.",80000000,266728738,53364369.0000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",1,0
6972,"Australia","2008-11-18",46,"165.",130000000,49554002,-105222999.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
6973,"In the Valley of Elah","2007-08-31",34,"124.",23000000,29541790,-8229105.0000,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",0,0
6977,"No Country for Old Men","2007-11-08",44,"122.",25000000,171600000,60800000.0000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",1,0
6978,"Big Trouble in Little China","1986-05-30",21,"99.0",25000000,11000000,-19500000.0000,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",0,0
7090,"Ken Park","2002-08-31",34,"97.0",1300000,447741,-1076129.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
7091,"Vampire's Kiss","1988-09-17",37,"103.",2000000,725131,-1637434.5000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",0,0
7095,"Jack","1996-08-09",31,"113.",45000000,58620973,-15689513.5000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",0,1
7131,"Van Helsing","2004-05-05",18,"132.",160000000,300257475,-9871262.5000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[{'id': 27, 'name': 'Horror'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",0,0
7183,"Perfect Stranger","2007-04-12",14,"109.",60795000,73090611,-24249694.5000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",0,1
7191,"Cloverfield","2008-01-15",2,"85.0",25000000,170764026,60382013.0000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",1,0
7211,"Dan in Real Life","2007-10-26",42,"98.0",25000000,68377859,9188929.5000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",0,0
7214,"Coach Carter","2005-01-14",2,"136.",30000000,76669806,8334903.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
7220,"The Punisher","2004-04-15",15,"124.",33000000,54700105,-5649947.5000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",0,1
7227,"Airport '77","1977-03-11",10,"114.",6000000,30000000,9000000.0000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
7233,"Rebound","2005-07-01",26,"103.",45000000,16809014,-36595493.0000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",0,0
7270,"Matchstick Men","2003-09-01",35,"116.",62000000,65565672,-29217164.0000,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0,0
7278,"Meet the Spartans","2008-01-24",3,"84.0",30000000,84646831,12323415.5000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
7288,"Duplex","2003-09-26",38,"89.0",40000000,19322135,-30338932.5000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",0,1
7299,"Equilibrium","2002-12-06",48,"107.",20000000,5359645,-17320177.5000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",0,0
7303,"Maid in Manhattan","2002-12-13",49,"105.",55000000,154906693,22453346.5000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
7304,"Running Scared","2006-01-06",1,"122.",17000000,9500000,-12250000.0000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
7305,"Alive","1993-01-15",2,"120.",32000000,36733909,-13633045.5000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
7326,"Juno","2007-12-05",48,"96.0",7500000,231411584,108205792.0000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1,0
7340,"Carrie","1976-11-03",44,"98.0",1800000,33800000,15100000.0000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,1
7341,"The Rage: Carrie 2","1999-03-11",10,"104.",21000000,17762705,-12118647.5000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",0,0
7345,"There Will Be Blood","2007-12-28",51,"158.",25000000,77208711,13604355.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
7350,"The Bucket List","2007-12-25",51,"97.0",45000000,175372502,42686251.0000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",1,0
7351,"Julia","2008-02-09",5,"138.",6000000,1300000,-5350000.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
7364,"Sahara","2005-04-06",14,"124.",130000000,119269486,-70365257.0000,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",0,0
7442,"Sleeping with the Enemy","1991-02-08",5,"99.0",19000000,174999005,68499502.5000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",1,1
7443,"Chicken Run","2000-06-21",25,"84.0",45000000,224834564,67417282.0000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",1,1
7445,"Brothers","2009-01-27",4,"104.",26000000,43318349,-4340825.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",0,0
7446,"Tropic Thunder","2008-08-09",31,"107.",92000000,188072649,2036324.5000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",0,3
7450,"Titan A.E.","2000-06-16",24,"94.0",75000000,36754634,-56622683.0000,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",0,0
7451,"xXx","2002-08-09",31,"124.",70000000,277448382,68724191.0000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",1,1
7453,"The Hitchhiker's Guide to the Galaxy","2005-01-15",2,"109.",50000000,104478416,2239208.0000,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",0,0
7459,"Speed Racer","2008-05-09",18,"135.",120000000,93945766,-73027117.0000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",0,0
7461,"Vantage Point","2008-02-01",4,"90.0",40000000,151161491,35580745.5000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0,0
7484,"Open Season","2006-09-29",39,"83.0",85000000,197309027,13654513.5000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",0,0
7485,"Shooter","2007-03-22",11,"124.",61000000,95696996,-13151502.0000,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",0,0
7501,"Knockaround Guys","2001-09-07",35,"92.0",15000000,12000000,-9000000.0000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0,1
7508,"Taare Zameen Par","2007-12-21",50,"165.",2600000,28430000,11615000.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
7510,"Running with Scissors","2006-10-27",43,"116.",12000000,6754898,-8622551.0000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",0,0
7512,"Idiocracy","2006-09-01",35,"84.0",30000000,495303,-29752348.5000,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",0,0
7516,"Smokin' Aces","2006-12-09",49,"109.",17000000,57103895,11551947.5000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",0,0
7518,"Over the Hedge","2006-04-22",16,"83.0",80000000,343397247,91698623.5000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",1,1
7520,"Cocktail","1988-07-29",30,"104.",20000000,171504781,65752390.5000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",1,1
7551,"Déjà Vu","2006-11-22",47,"126.",75000000,180557550,15278775.0000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",0,0
7552,"Fun with Dick and Jane","2005-12-21",51,"90.0",100000000,202026112,1013056.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,1
7553,"Waiting...","2005-10-07",40,"94.0",3000000,18637690,6318845.0000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 35, 'name': 'Comedy'}]",0,0
7555,"Rambo","2008-01-24",3,"92.0",50000000,113244290,6622145.0000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0,1
7735,"The Wave","2008-03-11",10,"107.",7500000,19000000,2000000.0000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0
7737,"Resident Evil: Extinction","2007-09-20",37,"94.0",45000000,148412065,29206032.5000,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",0,0
7840,"10,000 BC","2008-02-22",7,"109.",105000000,266000000,28000000.0000,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",0,0
7859,"Half Nelson","2006-08-11",32,"107.",700000,4911725,1755862.5000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[{'id': 18, 'name': 'Drama'}]",0,0
7870,"Down in the Valley","2005-05-13",19,"112.",8000000,852872,-7573564.0000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",0,0
